,Seg_Loss,Overall_Acc,Mean_IOU,Class_0,Class_1,seg_loss_train
0,0.9827667467296124,0.756591323852539,0.38351014052813615,0.8596492648124695,0.02183155162492767,0.9513780506451924
1,0.9817791238427163,0.903698661804199,0.46265152083327665,0.9488608911633492,0.0419125182685093,0.916963906288147
2,0.9796936728060246,0.9880565795898439,0.5943984737203893,0.9939474187791347,0.30306542981415985,0.8873039134343466
3,0.9806979283690452,0.9953552703857425,0.5539352800685498,0.9976699396967887,0.15217274390161037,0.7981233207384745
4,0.9795658819377422,0.9954118118286133,0.5800266512785343,0.9976972863078117,0.21750784449104685,0.6992422493298849
5,0.9814125426113606,0.9947835845947267,0.6020827404881388,0.9973784677684308,0.28619161108508706,0.6184872555732727
6,0.9793797343969345,0.9957382736206052,0.5841767403032551,0.9978624925017356,0.2096138544380665,0.5451821327209473
7,0.9777319371700287,0.9960015335083001,0.6453212623572024,0.9979919947683811,0.3802533820271492,0.5114957952499389
8,0.983429853618145,0.996503288269043,0.5774314274675258,0.998246306926012,0.19529693443328142,0.4746451687812805
9,0.9829312555491925,0.9965665893554687,0.5901106798801384,0.9982784956693649,0.23799053723923863,0.43949861923853556
10,0.9799260310828686,0.9959654693603517,0.5884077992681267,0.9979763060808182,0.24664847943931817,0.4050497198104858
11,0.9796802893280983,0.9958249588012695,0.5925304550031224,0.997905819863081,0.24074317934573627,0.42300885359446205
12,0.9816459842026234,0.9962102890014644,0.6548696207147948,0.9980968110263347,0.391383158788085,0.4298531659444173
13,0.977927415817976,0.9966063232421879,0.663183247981409,0.9982973106205464,0.41218982338905336,0.44659725824991864
14,0.977688604593277,0.9924738616943356,0.6462637781154262,0.9962006054818631,0.39495461005717514,0.4325643730163574
15,0.9789254374802112,0.9959918060302732,0.6116510327823368,0.9979890629649162,0.2979467906523496,0.3907783039410909
16,0.9790512852370739,0.9959352035522462,0.5928927496721008,0.9979610130190849,0.2594295399263501,0.429085955619812
17,0.9788022235035896,0.9963217926025394,0.6436815303676254,0.9981543898582459,0.38824647907167675,0.43783205350240073
18,0.9799389980733395,0.9950140228271487,0.5631940339290356,0.9974962063133717,0.19588973140344024,0.44333706935246786
19,0.9807148851454258,0.9945388031005862,0.6404023879059227,0.9972535721957684,0.4078298507258296,0.46435546875
20,0.9830580279231071,0.9962852783203123,0.5609635907280062,0.9981367945671081,0.17880745381116867,0.4401450816790263
21,0.9787379167973995,0.9951629409790043,0.5825361519931643,0.9975713565945625,0.23331916360184551,0.41466017802556354
22,0.978696109354496,0.9958793640136717,0.5965494262349541,0.9979326151311397,0.2890812583267689,0.45164929310480756
23,0.9789338313043118,0.9954635925292964,0.5952029739756922,0.9977227441966534,0.265640402212739,0.45124280055363974
24,0.9810533188283443,0.9967155075073242,0.6536910490849281,0.9983516857028008,0.4052683946909383,0.36788763682047526
25,0.9778521910309792,0.9951599655151364,0.6263442497136047,0.9975669696927071,0.3403201997280121,0.43626932621002196
26,0.978847223520279,0.995935173034668,0.607688311606416,0.9979603797197342,0.305717452056706,0.4243107295036316
27,0.9814678288996219,0.9919745025634766,0.5992708014295948,0.9959534674882888,0.3044431361369789,0.44365424076716103
28,0.9831350028514863,0.9964572677612307,0.5836669421680701,0.9982222378253937,0.22624070271849633,0.42926700194676715
29,0.9789427533745766,0.9951371994018553,0.5918830364857293,0.997556670755148,0.26716483938507735,0.4347505569458008
