,Seg_Loss,Overall_Acc,Mean_IOU,Class_0,Class_1,seg_loss_train
0,0.9855914205312729,0.9904010721842448,0.5458716981564027,0.9951560705900192,0.134675914204369,0.8443041637539863
1,0.9842670649290085,0.9954485778808589,0.5732677821253734,0.9977154483397802,0.1822854332625866,0.5753069400787354
2,0.9836917529503505,0.9934701029459635,0.5921080370008995,0.996714727083842,0.26841940519710383,0.46131882816553116
3,0.9848317533731461,0.9932061971028647,0.5585930853590136,0.9965813597043355,0.15247580353170634,0.44777918234467506
4,0.9848130742708842,0.9931762186686197,0.5757484193244016,0.996565294265747,0.19911567928890386,0.4109037943184376
5,0.9844640006621679,0.9950999857584635,0.5877829883345587,0.9975390195846557,0.19804852132995923,0.4166856430470943
6,0.9856460173924764,0.9961337687174479,0.5933865837558548,0.9980599880218506,0.19458334088946383,0.38654728010296824
7,0.9832223027944564,0.9948401997884114,0.584806624559171,0.9974075188239415,0.23315639725575846,0.40798419788479806
8,0.9843982915083568,0.9963072001139323,0.5809684942299345,0.9981481959422429,0.18887119237333536,0.3892616830766201
9,0.9854550212621689,0.9959895935058594,0.593622875623949,0.997987163066864,0.18858999560276668,0.4178535796701908
10,0.9837739477554958,0.9959816080729168,0.6148759372077152,0.9979827811320623,0.25153321704516807,0.40283208787441255
11,0.9853193531433742,0.9956456807454427,0.5652561508750088,0.9978150933980942,0.15645853811874985,0.423585419356823
12,0.9844159990549087,0.9929403483072918,0.5684969266714551,0.9964471449454625,0.19592261884051065,0.43490728810429574
13,0.9845896383126577,0.9912491048177081,0.5619364404205559,0.9955931633710862,0.18815568946301936,0.42578978538513185
14,0.9835871567328771,0.9954812520345054,0.5941301905389974,0.9977309832970301,0.20902329022064806,0.3985747702419758
15,0.9849881003300349,0.9950900777180991,0.592285997641877,0.9975321839253107,0.21269133848448593,0.4454231925308704
16,0.9835869034131368,0.9951018066406248,0.6037919503870026,0.9975385059912999,0.2563347102453311,0.40935818776488303
17,0.9858776768048604,0.9966329549153646,0.5432987022845407,0.9983124484618505,0.09817644180729986,0.38518249094486234
18,0.9858812948067983,0.9965096740722655,0.5354719031371463,0.9982506016890208,0.08956964284492036,0.43671898916363716
19,0.983978396654129,0.9955942382812505,0.5799362497766045,0.9977889855702718,0.20298852572838466,0.3902043834328651
20,0.983311066031456,0.9953000996907552,0.5751860323897412,0.9976413329442342,0.19338704602171977,0.44425896778702734
21,0.9852266609668732,0.9855694580078124,0.5352570120726091,0.9927005261182785,0.146122965340813,0.4224135123193264
22,0.9841119974851609,0.9879007161458337,0.5335464672228206,0.9939008643229802,0.13807908315211534,0.4671481743454933
