,Seg_Loss,Overall_Acc,Mean_IOU,Class_0,Class_1,seg_loss_train
0,0.9190466117113829,0.9744113871256515,0.565711838253028,0.9869237992912531,0.258234796859324,0.9328963452577591
1,0.8908883307129145,0.9912641703287759,0.6507484060023513,0.9955768156796694,0.433936719968915,0.8872092205286026
2,0.8416314944624901,0.9943997904459634,0.6931250151314851,0.9971758160740137,0.49159203562885523,0.8623479282855988
3,0.7988893333822489,0.9891639099121097,0.6254636108952394,0.9945028271526098,0.39293282218277453,0.8231608209013939
4,0.6708710584789515,0.9954637552897129,0.7395295185047707,0.9977126516401768,0.57376958001405,0.7628933727741242
5,0.7994964744895696,0.9606157124837246,0.5409425517923074,0.9797219850122929,0.21180893406271933,0.692711968421936
6,0.6109908655285835,0.9924913431803383,0.6563461494630937,0.9962088897824287,0.45485296305269,0.6164112550020218
7,0.5311403904110193,0.9952219136555994,0.7353058290415484,0.9975897472351789,0.5895740519335959,0.5907810401916503
8,0.6573301896452903,0.9966371459960934,0.6777860923363471,0.9983112040907145,0.2566179789952002,0.4953525584936142
9,0.37304455749690535,0.9967087300618486,0.7584026644581084,0.9983437143266201,0.5604589133523404,0.5061398783326149
10,0.3966676652431488,0.9952060343424479,0.7165443014508386,0.9975809197872877,0.5356278964201919,0.4797387391328812
11,0.521057740226388,0.9955023803710942,0.6673164409338241,0.997734759002924,0.41490618567913773,0.4951968935132027
12,0.5916792418807745,0.9880802815755209,0.6222037560562019,0.9939699627459049,0.36376209440641105,0.4500588122010231
13,0.3580710716545582,0.9961048787434897,0.7372943497497131,0.9980386469513178,0.5685119637055323,0.4703898712992668
14,0.36531048864126203,0.9953745218912753,0.7270582870653727,0.9976675312966108,0.5808637361042202,0.47415355235338214
15,0.4360412959009409,0.9966237894694011,0.6915037031889232,0.9983038943260908,0.3934969935100526,0.44019188404083254
16,0.4401267543435097,0.9959406127929684,0.688124237879909,0.9979590222239494,0.44119488697033377,0.47127684235572814
17,0.449775430187583,0.991992869059245,0.6777929428797096,0.9959517404437065,0.5037810998037457,0.5212469336390495
18,0.367310406267643,0.9969454447428385,0.7170056143027219,0.9984649237245321,0.4276910651475191,0.5185406026244164
19,0.5231424689292907,0.9963098551432292,0.6276007109362061,0.9981475863605738,0.22741877181470044,0.47157749742269517
20,0.38773272931575775,0.9962659098307289,0.7036260613016523,0.9981232721358537,0.4015091077541001,0.4653991863131523
21,0.5245307419449091,0.9952231343587243,0.6830784629017246,0.9975954785943031,0.4326922124251723,0.4567718377709389
22,0.5680474758148193,0.9913886108398435,0.6326722330539141,0.9956383120268584,0.4023683008737862,0.48853626430034636
23,0.7313199773430824,0.9713731282552087,0.5605462857813185,0.9853242732584476,0.25671139173209667,0.5056395679712296
24,0.5308708500117063,0.9924405619303386,0.6509698957107899,0.9961785648018122,0.37366744778119027,0.4994169515371323
25,0.5141693606972695,0.993537109375,0.6586030099351652,0.9967407926917076,0.410367915360257,0.5531223312020301
26,0.43754441775381564,0.9949324035644536,0.6979263357826657,0.9974420629441738,0.4902625708375126,0.5398684683442115
27,0.4763972707092762,0.9934111836751306,0.6687741467295717,0.9966745652258396,0.41534976875409485,0.5597252139449119
28,0.37283803038299085,0.9966160176595057,0.7128516257897922,0.9982983604073524,0.4786229385994375,0.5327470695972443
