,Seg_Loss,Overall_Acc,Mean_IOU,Class_0,Class_1,seg_loss_train
0,0.8911460727453232,0.9928035350126378,0.5187895338393018,0.9963843703269959,0.07140848790295422,0.7437490653246641
1,0.6772436887025833,0.9922414218678195,0.5830102997670402,0.996094262599945,0.23319770134985446,0.5709401834756136
2,0.651578263938427,0.9928625977460076,0.5893371742935256,0.9964082390069962,0.24036180675029756,0.5768058631569147
3,0.7286924704909324,0.9936134342866788,0.5601698464291305,0.996790699660778,0.1310778385028243,0.5194357603788375
4,0.5757370546460152,0.9895455636417164,0.614635474526705,0.9947076097130776,0.3318644665181637,0.43647421672940256
5,0.5486839070916176,0.9945464832081512,0.6316249468781538,0.9972592815756798,0.2754497405141592,0.43062485866248607
6,0.44486057460308076,0.9944948164995976,0.6709122833997554,0.9972287759184837,0.4167866364121437,0.5261931829154491
7,0.637919083237648,0.9884508940752814,0.5909739709545204,0.9941533073782921,0.2681464396417141,0.47983419708907604
8,0.5448880046606064,0.9900629703297336,0.6296915601012446,0.9949699819087983,0.39077780172228815,0.537512331828475
9,0.5016272217035294,0.9948960091085997,0.6500624277860603,0.9974340870976448,0.3341866571456194,0.47949984185397626
10,0.45004952847957613,0.9931040797514077,0.6694379042529911,0.9965235307812691,0.45320786610245706,0.5027729514986277
11,0.49193978905677793,0.99533241631003,0.6566587377053885,0.9976550191640854,0.331275986880064,0.5630550254136324
12,0.9011661753058433,0.9931900145586801,0.5179434569969377,0.996579846739769,0.04986698491120478,0.518330367654562
13,0.8122949615120888,0.9939696722591626,0.5392081157539699,0.996972319483757,0.1031834052875638,0.5365685660392046
14,0.754416586458683,0.9939235781501319,0.5619009697961599,0.9969476535916328,0.18732664231210946,0.604360793158412
15,0.9700001984834671,0.9936802350212544,0.5033999229879736,0.9968275174498558,0.03219810976515873,0.5486967734992504
16,0.5890156954526902,0.9905281722124888,0.6128340990335236,0.9952140212059021,0.3089199274778366,0.5343226723372936
17,0.5664640992879868,0.9941769539328182,0.6235212432902886,0.9970732182264328,0.27976192012429235,0.5278075702488423
18,0.6147789701819419,0.9930839255837833,0.6033287970025637,0.9965215310454368,0.25738024339079857,0.5470110129565
19,0.6452840089797973,0.9832536715339211,0.5868210125755691,0.9914930120110512,0.31535087935626505,0.47427896596491337
20,0.804808746278286,0.9895068031759824,0.5446071205482028,0.9947112232446671,0.1634833637624979,0.5921598251909017
21,0.7013620421290397,0.9798552591660442,0.5678888655607703,0.9897573500871658,0.2782742541283369,0.5087533429265022
