,Seg_Loss,Overall_Acc,Mean_IOU,Class_0,Class_1,seg_loss_train
0,0.9620452329516411,0.8951121132590556,0.45961965548770756,0.9441346168518067,0.04589312952011824,0.9619537025690079
1,0.9463775604963303,0.9439676506736063,0.5020437151069546,0.9709388554096222,0.10720715094357729,0.9292028367519378
2,0.9215322852134704,0.9786928669322623,0.5709362132370643,0.9891432270407676,0.2563691917806864,0.9103469371795654
3,0.9203241109848023,0.9424295217340642,0.5064969958183039,0.9700453832745553,0.11973658502101898,0.9089376702904701
4,0.9034084588289261,0.9652913575605913,0.5388857114169104,0.982193548977375,0.19105528332293034,0.8979286804795266
5,0.8820544302463531,0.9842207156094638,0.5982475987296418,0.9919882118701935,0.31263818964362144,0.8962027356028557
6,0.8631124913692474,0.99059849617698,0.6503662079223368,0.9952361509203911,0.41615595668554306,0.8905991837382317
7,0.8742533385753631,0.9933956971602006,0.6691998714239161,0.9966643825173378,0.4564196288585663,0.8795189544558525
8,0.8817023828625679,0.967738026705655,0.5416472708424275,0.9834648370742798,0.19048397429287434,0.8827484279870987
9,0.8672611758112907,0.964616513338956,0.5381684859124247,0.9818180412054062,0.21482754312455654,0.8758209586143494
10,0.8289729312062264,0.980700906233354,0.5862100399260755,0.9901541098952293,0.3041665807366371,0.8744802355766297
11,0.912274019420147,0.922580720381303,0.4886344220851596,0.959309047460556,0.10832713358104229,0.8919788241386414
12,0.811849819123745,0.9796845051158553,0.5825334536059684,0.9896519616246223,0.3027037099003792,0.881742213666439
13,0.8093903586268425,0.9818097013993696,0.5862690110823902,0.9907513648271561,0.2954432748258114,0.8842826709151268
14,0.9202845737338066,0.8982731531316587,0.4701005808422171,0.9455538183450699,0.08866127133369446,0.869455237686634
15,0.8763583719730377,0.9440537490844726,0.5078028983572876,0.9707470700144768,0.13309170659631492,0.8718573421239852
16,0.8064445316791534,0.9799978561401366,0.5730191064807304,0.9898238465189934,0.2689454186707735,0.8641694039106369
17,0.7725547328591347,0.987945755004883,0.6173424179954025,0.9938944220542908,0.3512804344296455,0.8505470842123032
18,0.816787238419056,0.982536871476607,0.5767899071772336,0.9911174386739731,0.2652234774082899,0.8476806223392487
19,0.7704205259680748,0.9829380361383612,0.5881895668854125,0.9913217380642891,0.2987115606665611,0.868093578517437
20,0.7303184404969215,0.9867303612448953,0.6064490675061011,0.9932634145021438,0.3235918149352074,0.8538466811180114
21,0.8118123039603233,0.9687544583407316,0.547076418783047,0.9839748635888099,0.22219848409295082,0.8437347710132599
22,0.77752236276865,0.9820360530506482,0.5817387256687654,0.9908650860190391,0.28253345414996145,0.8545677259564399
23,0.8697272881865501,0.9538162425648086,0.5160961454574015,0.9761484071612359,0.14552243873476983,0.8580558970570564
24,0.8907991200685501,0.9528510679765182,0.5030343629786675,0.9756314620375633,0.1319958809763193,0.8112987190485
25,0.7458185940980911,0.9863564855402165,0.5971319085347508,0.993069912493229,0.31951649449765684,0.8108313634991646
